Days_since_enroll,cc1_miles,Bonus_trans,Bonus_miles,Balance,Cluster
0.8129973474801061,1,0.0,0.0,0.16940227797627272,0
0.8148058837714011,5,0.47368421052631576,0.12470219980871229,0.018427130421050552,1
0.8121533638775018,1,0.6842105263157894,0.853125815146509,0.47685011547799994,0
0.8146853146853147,1,0.0,0.0,0.2146607710377228,0
0.8121533638775018,4,0.3684210526315789,0.8057560212155465,0.41786257131013244,1
0.8120327947914155,4,0.6842105263157894,0.5724197895835145,0.07450798476085196,1
0.9298287918977575,3,0.39473684210526316,0.32023302321537256,0.8933210288398903,1
0.9298287918977575,1,0.2894736842105263,0.14868272324145726,0.2126818531751515,0
0.9293465155534122,5,0.6052631578947368,0.12470219980871229,0.6129118221836198,1
0.9289848082951532,1,0.3421052631578947,0.03504043126684636,0.2808286780236483,0
0.9281408246925489,1,0.5263157894736842,0.09428745326493349,0.2126818531751515,0
0.9278996865203762,3,0.6578947368421052,0.4044865663855317,0.3307309658698356,1
0.9268145647455993,2,0.2894736842105263,0.12774541344230936,0.7104709923212065,0
0.9303110682421027,1,0.07894736842105263,0.043474480479958263,0.2126818531751515,0
0.925970581142995,3,0.39473684210526316,0.42121554647421966,0.6055439309895576,1
0.925970581142995,1,0.18421052631578946,0.04564820450395618,0.08183639629680807,0
0.9260911502290813,1,0.02631578947368421,0.017389792191983305,0.38265658619396353,0
0.9242826139377864,5,0.3157894736842105,0.12470219980871229,0.2126818531751515,1
0.9234386303351821,4,0.47368421052631576,0.6480479958264499,0.4045381866993032,1
0.9231974921630095,3,0.5,0.43071037301104254,0.23321621034761839,1
0.9225946467325778,4,0.3421052631578947,0.743848361012086,0.3834412443988235,1
0.9225946467325778,4,0.47368421052631576,0.6550734718720111,0.6610572652440829,1
0.9223535085604052,5,0.6842105263157894,0.12470219980871229,0.2126818531751515,1
0.9215095249578009,4,0.3157894736842105,0.979184418746196,0.2126818531751515,1
0.8120327947914155,2,0.3684210526315789,0.17603686635944701,0.23852128940563375,0
0.8114299493609839,4,0.5789473684210527,0.6514390053038867,0.7016275489054264,1
0.8111888111888113,1,0.0,0.0,0.08620876843206537,0
0.8111888111888113,1,0.07894736842105263,0.01904182245022172,0.0978256578298032,0
0.8131179165661925,1,0.10526315789473684,0.13911833753586644,0.7159339900116465,0
0.8105859657583796,1,0.2894736842105263,0.18867924528301888,0.4989291142738704,0
0.8149264528574873,3,0.39473684210526316,0.263542300669507,0.6215479973943425,1
0.810344827586207,1,0.6842105263157894,0.33339709590470396,0.2126818531751515,0
0.8102242585001206,4,0.39473684210526316,0.5060255629945223,0.6380801042262974,1
0.8097419821557753,4,0.5789473684210527,0.9312581514650901,0.5097909552103279,1
0.8095008439836027,1,0.6578947368421052,0.1491696374228328,0.7917990880198977,0
0.8093802748975163,1,0.3684210526315789,0.06086427267194157,0.07635365877731498,0
0.808897998553171,1,0.0,0.0,0.19556248642886753,0
0.8086568603809984,1,0.0,0.0,0.03016245879310685,0
0.8084157222088257,1,0.05263157894736842,0.007825406486392487,0.1567786572968278,0
0.8076923076923077,4,0.4473684210526315,0.6090079123554474,0.6256884265382262,1
0.8072100313479624,3,0.4473684210526315,0.2931397269802626,0.20503266941708284,1
0.808536291294912,1,0.21052631578947367,0.13216242065907313,0.4966540989755029,0
0.8067277550036172,1,0.02631578947368421,0.0017389792191983306,0.09231824552399376,0
0.8062454786592718,5,0.4473684210526315,0.12470219980871229,0.24967429282062417,1
0.8119122257053292,3,0.4473684210526315,0.35501260759933917,0.4176503681478118,1
0.8062454786592718,1,0.13157894736842105,0.0035649073993565777,0.12272251722300084,0
0.8055220641427538,4,0.5789473684210527,0.7373793583166681,0.3804704001263349,1
0.9209066795273693,5,0.47368421052631576,0.12470219980871229,0.2126818531751515,1
0.9209066795273693,5,0.5263157894736842,0.12470219980871229,0.2126818531751515,1
0.9201832650108512,1,0.39473684210526316,0.07966263803147552,0.43168045164728874,0
0.9198215577525923,4,0.3684210526315789,0.6548126249891314,0.24036696342209676,1
0.9192187123221607,4,0.5526315789473684,0.9142509347013303,0.2126818531751515,1
0.918977574149988,3,0.3157894736842105,0.34650899921745937,0.2126818531751515,1
0.9183747287195564,3,0.3157894736842105,0.21412051125989046,0.21803628180579956,1
0.9175307451169521,5,0.5526315789473684,0.12470219980871229,0.2126818531751515,1
0.9176513142030384,1,0.3157894736842105,0.10190418224502218,0.2310695039380959,0
0.9158427779117435,3,0.5,0.32171115555169116,0.34105489646459664,1
0.9158427779117435,5,0.4473684210526315,0.9620554734370924,0.595649341676701,1
0.9158427779117435,1,0.15789473684210525,0.3235196939396574,0.7547770386308454,0
0.9149987943091392,4,0.5,0.5268759238327102,0.05083992972620857,1
0.9201832650108512,3,0.47368421052631576,0.2693504912616294,0.3964300519157504,1
0.9139136725343623,1,0.15789473684210525,0.003130162594556995,0.3448646834718411,0
0.9141548107065349,1,0.47368421052631576,0.09162681505956004,0.4720681418898912,0
0.9139136725343623,5,0.39473684210526316,0.12470219980871229,0.2126818531751515,1
0.9133108271039306,4,0.42105263157894735,0.7758455786453352,0.2126818531751515,1
0.913069688931758,4,0.5263157894736842,0.786540300843405,0.10705896286938155,1
0.9124668435013263,5,0.3421052631578947,0.12470219980871229,0.35416707791310525,1
0.913069688931758,1,0.0,0.0,0.17677016917033497,0
0.911622859898722,3,0.15789473684210525,0.41283366663768367,0.2126818531751515,1
0.9113817217265494,1,0.3421052631578947,0.27225458655769064,0.7367150950472768,0
0.9146370870508802,4,0.5526315789473684,0.7356055995130858,0.5968386663771492,1
0.913069688931758,4,0.5,0.7570298234936093,0.2126818531751515,1
0.912707981673499,1,0.5,0.1279367011564212,0.5278479638366331,0
0.9099348926935135,2,0.3157894736842105,0.128127988870533,0.13860320969620402,0
0.9093320472630818,1,0.02631578947368421,0.008694896095991653,0.2972324759667581,0
0.913069688931758,1,0.18421052631578946,0.01956351621598122,0.03288162024516868,0
0.9088497709187365,1,0.7105263157894737,0.1866794191809408,0.23759351744013896,0
0.9084880636604775,3,0.42105263157894735,0.2971219893922268,0.6307220829467617,1
0.91234627441524,1,0.02631578947368421,0.0008694896095991653,0.16259697191022326,0
0.9080057873161322,2,0.3684210526315789,0.1540735588209721,0.044083973232791805,0
0.9080057873161322,3,0.4473684210526315,0.41109468741848537,0.24618034307822895,1
0.9076440800578732,3,0.3421052631578947,0.20335622989305277,0.4441412187370457,1
0.9068000964552689,4,0.3157894736842105,0.9942265889922616,0.2126818531751515,1
0.9065589582830963,1,0.21052631578947367,0.05651682462394574,0.2126818531751515,0
0.905714974680492,5,0.8157894736842105,0.12470219980871229,0.2126818531751515,1
0.9051121292500603,1,0.3421052631578947,0.051369446135118686,0.3561706705619929,0
0.9048709910778877,5,0.8157894736842105,0.12470219980871229,0.6095461813300697,1
0.913069688931758,4,1.0,0.7716372489348753,0.7060936852286859,1
0.9040270074752834,5,0.631578947368421,0.12470219980871229,0.2126818531751515,1
0.9037858693031108,1,0.0,0.0,0.2602597761503385,0
0.9031830238726791,1,0.02631578947368421,0.0017389792191983306,0.12101995696717266,0
0.9031830238726791,1,0.0,0.0,0.6642501825934187,0
0.9025801784422475,5,0.6842105263157894,0.12470219980871229,0.16158037071398962,1
0.9025801784422475,3,0.5526315789473684,0.34205721241631165,0.5346582048599459,1
0.9023390402700748,1,0.42105263157894735,0.19819146161203374,0.0427811445152885,0
0.9020979020979022,4,0.4473684210526315,0.626049908703591,0.5869638168933456,1
0.9017361948396432,4,0.3684210526315789,0.46862011998956615,0.2042332063404331,1
0.9014950566674705,2,0.5263157894736842,0.24133553604034433,0.14124341183205352,0
0.9012539184952979,1,0.05263157894736842,0.008451439005303887,0.08009435638287372,0
0.9008922112370389,5,0.47368421052631576,0.12470219980871229,0.7544612013659961,1
0.9006510730648662,1,0.0,0.0,0.1843107838686117,0
0.8992042440318303,1,0.23684210526315788,0.039613946613337975,0.2539923804259855,0
0.9061972510248373,5,0.7894736842105263,0.12470219980871229,0.4737016127440336,1
0.9000482276344346,1,0.3157894736842105,0.06423789235718633,0.114412049191654,0
0.9069206655413552,3,0.47368421052631576,0.31317276758542734,0.1351240648255986,1
0.9000482276344346,1,0.0,0.0,0.03382419708245327,0
0.8995659512900893,5,0.894736842105263,0.12470219980871229,0.9936339051303815,1
0.8995659512900893,1,0.21052631578947367,0.051247717589774804,0.15588543003217592,0
0.9037858693031108,1,0.3684210526315789,0.08122771932875403,0.2126818531751515,0
0.9037858693031108,3,0.39473684210526316,0.3493087557603687,0.04095027537061529,1
0.9037858693031108,1,0.02631578947368421,0.046952438918354926,0.0498282634872382,0
0.898721967687485,4,0.3684210526315789,0.4748804451786801,0.5643419727985156,1
0.9037858693031108,1,0.23684210526315788,0.019720024345709068,0.006632582561835014,0
0.8972751386544491,1,0.10526315789473684,0.12292844100512999,0.29509563947176215,0
0.8966722932240174,3,0.5789473684210527,0.42006782018954875,0.9329684754930022,1
0.8964311550518448,4,0.39473684210526316,0.7980349534823059,0.7080726030912572,1
0.9000482276344346,5,0.8421052631578947,0.12470219980871229,0.2126818531751515,1
0.9000482276344346,5,0.9210526315789473,0.12470219980871229,0.2126818531751515,1
0.8961900168796721,1,0.2631578947368421,0.04782192852795409,0.370314258078525,0
0.9000482276344346,1,0.15789473684210525,0.013042344143987479,0.09970094158984583,0
0.8938992042440319,3,0.3684210526315789,0.1886618554908269,0.9572632701000809,1
0.9000482276344346,2,0.2894736842105263,0.09686114250934702,0.4847312422274423,0
0.8938992042440319,1,0.2894736842105263,0.11212938005390836,0.5790136007422175,0
0.9000482276344346,4,0.39473684210526316,0.632327623684897,0.5884393691150634,1
0.8938992042440319,2,0.39473684210526316,0.12458047126336841,0.26508122939655343,0
0.8930552206414276,5,0.39473684210526316,0.12470219980871229,0.7587348743559881,1
0.8937786351579455,3,0.3421052631578947,0.41712894530910355,0.6578742178092738,1
0.892452375210996,5,0.5789473684210527,0.9829406138596644,0.40160682208492077,1
0.892452375210996,1,0.39473684210526316,0.10501695504738719,0.10893424662942419,0
0.891367253436219,2,0.3421052631578947,0.1524041387705417,0.11869065713890918,0
0.8916083916083917,2,0.3421052631578947,0.1574993478827928,0.056500325707179375,0
0.8916083916083917,2,0.4473684210526315,0.33890966002956263,0.8997266033676148,0
0.8905232698336147,1,0.3157894736842105,0.05434310059994783,0.2279160662468663,0
0.8926935133831686,1,0.47368421052631576,0.1473089296582906,0.2126818531751515,0
0.8871473354231976,5,0.9736842105263157,0.12470219980871229,0.15279614678536885,1
0.8926935133831686,1,0.15789473684210525,0.06700286931571169,0.0766152115122683,0
0.8926935133831686,5,0.6578947368421052,0.12470219980871229,0.8070135612625594,1
0.8888353026284062,2,0.3684210526315789,0.0869837405443005,0.010240036321285458,0
0.8882324571979745,4,0.3421052631578947,0.7162159812190244,0.2126818531751515,1
0.8864239209066795,5,0.9736842105263157,0.12470219980871229,0.5869342071497661,1
0.8857005063901616,5,0.5789473684210527,0.12470219980871229,0.2126818531751515,1
0.8889558717144924,4,0.5,0.9751499869576559,0.061815274679721276,1
0.8852182300458163,1,0.23684210526315788,0.09216589861751152,0.8689966244892319,0
0.8872679045092838,1,0.23684210526315788,0.07694983044952614,0.07511498450423419,0
0.8852182300458163,5,0.3684210526315789,0.12470219980871229,0.45833415582621057,1
0.8926935133831686,2,0.3421052631578947,0.16728980088687942,0.43774057916658443,0
0.8889558717144924,1,0.21052631578947367,0.033475349969567865,0.31031998262895044,0
0.8848565227875573,1,0.8421052631578947,0.10216502912790193,0.14812274225705205,0
0.8926935133831686,3,0.4473684210526315,0.3753412746717677,0.43078722438263684,1
0.8846153846153847,3,0.39473684210526316,0.2558212329362664,0.22318344223139028,1
0.8846153846153847,1,0.10526315789473684,0.21737240239979133,0.4742395230857301,0
0.8889558717144924,5,0.3157894736842105,0.12470219980871229,0.2126818531751515,1
0.8889558717144924,1,0.3684210526315789,0.14840448656638552,0.2126818531751515,0
0.8831685555823487,2,0.6842105263157894,0.25976871576384664,0.12475078465820486,0
0.8826862792380035,1,0.15789473684210525,0.10960786018607079,0.9777976272725478,0
0.8889558717144924,5,0.47368421052631576,0.12470219980871229,0.2126818531751515,1
0.8826862792380035,1,0.07894736842105263,0.0105208242761499,0.7389259559012219,0
0.8818422956353992,1,0.3157894736842105,0.02293713590122598,0.34904952723109417,0
0.8889558717144924,2,0.3421052631578947,0.1929397443700548,0.812358119978681,0
0.8853387991319026,2,0.47368421052631576,0.1785409964350926,0.23469176256933616,0
0.8812394502049675,1,0.13157894736842105,0.09390487783670985,0.17304427643656606,0
0.8853387991319026,3,0.42105263157894735,0.4016520302582384,0.5219654947788152,1
0.8803954666023632,1,0.0,0.0,0.1771649657513966,0
0.8853387991319026,1,0.02631578947368421,0.06955916876793322,0.21263743855978207,0
0.8794309139136726,4,0.894736842105263,0.8081558125380401,0.2896967962257447,1
0.8787074993971546,5,0.5789473684210527,0.12470219980871229,0.3471939833001046,1
0.8789486375693273,3,0.39473684210526316,0.3307364576993305,0.7191515821472986,1
0.878466361224982,5,0.18421052631578946,0.12470219980871229,0.6002832665469117,1
0.878466361224982,5,0.39473684210526316,0.12470219980871229,0.34878303953887757,1
0.878104653966723,1,0.10526315789473684,0.036518563603164945,0.09012712449910183,0
0.8778635157945504,1,0.0,0.0,0.25291655974259264,0
0.8778635157945504,1,0.8421052631578947,0.2975045648204504,0.2126818531751515,0
0.8771401012780323,1,0.0,0.0,0.06363627390986794,0
0.8770195321919461,3,0.763157894736842,0.2160333884010086,0.5925551234726307,1
0.8767783940197734,1,0.05263157894736842,0.01704199634814364,0.00988471939833001,0
0.8764166867615144,5,0.3684210526315789,0.12470219980871229,0.11178665192759431,1
0.8761755485893418,1,0.10526315789473684,0.0799930440831232,0.8316143232199609,0
0.8759344104171691,4,0.47368421052631576,0.6736805495174333,0.22144633727471918,1
0.8759344104171691,1,0.23684210526315788,0.14758716633336233,0.9403166268580114,0
0.8750904268145648,1,0.21052631578947367,0.09216589861751152,0.7709883732406877,0
0.8750904268145648,4,0.3684210526315789,0.6395269976523781,0.3909028997808879,1
0.8837714010127804,4,0.5263157894736842,0.8059994783062343,0.48365542154404945,1
0.8744875813841332,5,0.4473684210526315,0.12470219980871229,0.16769971772044454,1
0.8742464432119605,2,0.631578947368421,0.19695678636640293,0.3108924376714898,0
0.8738847359537015,5,0.5,0.12470219980871229,0.6805700862630529,1
0.8734024596093563,4,0.39473684210526316,0.6514042257195026,0.22496496180343079,1
0.8730407523510972,5,0.42105263157894735,0.12470219980871229,0.2126818531751515,1
0.8713527851458887,5,0.4473684210526315,0.12470219980871229,0.7204692157365917,1
0.877381239450205,5,0.5263157894736842,0.12470219980871229,0.2126818531751515,1
0.8713527851458887,1,0.4473684210526315,0.0673854447439353,0.06018180382557887,0
0.8713527851458887,1,0.0,0.0,0.0820288596300756,0
0.8743670122980468,4,0.3684210526315789,0.6911225110859925,0.6998410943761227,1
0.871111646973716,4,0.42105263157894735,0.6679071385096949,0.28691348032926034,1
0.8702676633711117,3,0.42105263157894735,0.35685592557168944,0.2126818531751515,1
0.8705088015432844,4,0.7894736842105263,0.7328232327623685,0.7367200300045401,1
0.8702676633711117,1,0.0,0.0,0.17738703882824375,0
0.8717144924041477,1,0.10526315789473684,0.013042344143987479,0.13925462405495567,0
0.8700265251989391,1,0.3157894736842105,0.12346752456308148,0.03484573323595017,0
0.8696648179406801,4,0.5263157894736842,0.8555429962611947,0.2126818531751515,1
0.8694236797685074,4,0.7105263157894737,0.49039213981392926,0.2126818531751515,1
0.8685796961659031,3,0.23684210526315788,0.25649943483175375,0.6191644130361831,1
0.8679768507354715,4,0.631578947368421,0.9056777671506826,0.4649815432598354,1
0.8674945743911262,1,0.42105263157894735,0.13004086601165116,0.6088256775696322,0
0.8830479864962624,1,0.6578947368421052,0.13913572732805843,0.2126818531751515,0
0.8668917289606946,2,0.18421052631578946,0.1316755064776976,0.5574971870743599,0
0.8671328671328672,1,0.10526315789473684,0.036518563603164945,0.22913006573363073,0
0.8662888835302629,4,0.39473684210526316,0.5299713068428833,0.8854941866203438,1
0.8660477453580903,4,0.4473684210526315,0.6527084601339014,0.1023806233838015,1
0.8658066071859176,4,0.4473684210526315,0.5002173724023998,0.303277798614264,1
0.8658066071859176,5,0.5263157894736842,0.12470219980871229,0.2126818531751515,1
0.8646009163250543,3,0.3157894736842105,0.30986870706895053,0.8861159912355159,1
0.8709910778876296,1,0.42105263157894735,0.16129032258064516,0.5920813675753568,0
0.8646009163250543,1,0.02631578947368421,0.017389792191983305,0.08353895655263625,0
0.8743670122980468,1,0.2631578947368421,0.06811581601599861,0.32233166860774987,0
0.8632746563781047,1,0.07894736842105263,0.19820885140422573,0.2126818531751515,0
0.8632746563781047,1,0.07894736842105263,0.11303364924789149,0.2569138751258414,0
0.8632746563781047,3,0.4473684210526315,0.2355273454482219,0.41799088019897745,1
0.8629129491198457,3,0.5263157894736842,0.563498826189027,0.2126818531751515,1
0.8670122980467808,4,0.42105263157894735,0.89381792887575,0.10095442073471643,1
0.8624306727755005,1,0.5,0.3767672376315103,0.2126818531751515,0
0.8624306727755005,3,0.3684210526315789,0.20746022085036084,0.2483517242740678,1
0.8607427055702919,1,0.05263157894736842,0.004486566385531693,0.2126818531751515,0
0.8738847359537015,2,0.5526315789473684,0.20507781932005914,0.3644416589352336,0
0.8635157945502774,5,0.6842105263157894,0.12470219980871229,0.2126818531751515,1
0.8621895346033277,5,0.763157894736842,0.12470219980871229,0.6859541246372807,1
0.8594164456233422,1,0.6052631578947368,0.0673854447439353,0.32359995262441027,0
0.8594164456233422,5,0.2631578947368421,0.12470219980871229,0.850233916974279,1
0.8594164456233422,1,0.0,0.0,0.23667068043190745,0
0.85784904750422,3,0.5526315789473684,0.2725328232327624,0.6563591859294499,1
0.858210754762479,1,0.0,0.0,0.20905959454391124,0
0.8559199421268388,4,0.47368421052631576,0.7703504043126684,0.6581752502023333,1
0.8559199421268388,4,0.7105263157894737,0.9966611598991393,0.2126818531751515,1
0.858210754762479,4,0.5789473684210527,0.6549517433266673,0.5189897155490634,1
0.8644803472389679,1,0.0,0.0,0.1725063660948696,0
0.85784904750422,1,0.13157894736842105,0.026084688287974958,0.2317603979549537,0
0.8816011574632264,3,0.3157894736842105,0.43180592991913747,0.2753113958033123,1
0.8570050639016157,4,0.5263157894736842,0.12470219980871229,0.8631733749185732,1
0.8570050639016157,2,0.3157894736842105,0.2634379619163551,0.06816162972028662,0
0.8816011574632264,1,0.0,0.0,0.19107167531929173,0
0.8559199421268388,1,0.2894736842105263,0.3328406225545605,0.5551876270751496,0
0.8556788039546661,1,0.13157894736842105,0.026084688287974958,0.26651236700290176,0
0.8556788039546661,4,0.23684210526315788,0.6352838883575341,0.3299660474940287,1
0.8548348203520618,3,0.39473684210526316,0.3066863750978176,0.45917309856096644,1
0.8548348203520618,5,0.3157894736842105,0.12470219980871229,0.9738052468465623,1
0.8548348203520618,4,0.3684210526315789,0.6568472306755935,0.7466639688900294,1
0.8539908367494575,1,0.05263157894736842,0.1959481784192679,0.4339702718174461,0
0.8596575837955148,1,0.07894736842105263,0.021737240239979132,0.07542095185455694,0
0.8531468531468532,3,0.3684210526315789,0.36174245717763676,0.5202579995657237,1
0.8531468531468532,1,0.02631578947368421,0.0017389792191983306,0.2126818531751515,0
0.8525440077164216,1,0.0,0.0,0.06751021536153497,0
0.8514588859416446,3,0.5263157894736842,0.25149117468046256,0.20371010087052646,1
0.8514588859416446,2,0.3421052631578947,0.13026693331014694,0.12491857320515604,0
0.8514588859416446,1,0.07894736842105263,0.052169376575949916,0.7337837304328945,0
0.850856040511213,4,0.39473684210526316,0.6974697852360664,0.2126818531751515,1
